ID,Geburtsjahr,Bildungsniveau,Familienstand,Einkommen,Kinder_zu_Hause,Teenager_zu_Hause,Datum_Kunde,Letzter_Kauf_Tage,Beschwerde,Ausgaben_Wein,Ausgaben_Obst,Ausgaben_Fleisch,Ausgaben_Fisch,Ausgaben_Süßigkeiten,Ausgaben_Gold,Anzahl_Rabattkäufe,Anzahl_Webkäufe,Anzahl_Katalogkäufe,Anzahl_Ladeneinkäufe,Anzahl_WebBesuche_Monat,Kampagne_1_Akzeptiert,Kampagne_2_Akzeptiert,Kampagne_3_Akzeptiert,Kampagne_4_Akzeptiert,Kampagne_5_Akzeptiert,Antwort_Letzte_Kampagne
4673,1973,Doktor,Verheiratet,81300.0,0,1,30-10-2022,17,0,1004,12,145,32,12,36,3,10,3,5,5,1,0,0,0,0,1
9937,1989,Hochschulabschluss,Ledig,70337.0,0,0,02-01-2024,75,0,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0
8779,1995,Zweiter Studienzyklus,Verheiratet,36145.0,1,0,16-06-2023,13,0,56,4,76,17,1,18,4,4,1,3,9,0,0,1,0,0,1
9596,1990,Doktor,Ledig,65295.0,0,0,23-12-2023,19,0,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0
2891,1973,Hochschulabschluss,Geschieden,68118.0,0,1,18-10-2023,51,0,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0
4910,1977,Hochschulabschluss,Geschieden,68743.0,0,0,30-08-2022,81,0,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0
75,1992,Zweiter Studienzyklus,Zusammenlebend,41039.0,0,0,25-07-2023,32,0,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0
10120,1965,Hochschulabschluss,Zusammenlebend,38946.0,0,1,24-10-2023,84,0,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0
6327,1977,Hochschulabschluss,Zusammenlebend,65777.0,0,0,19-12-2023,87,0,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0
10142,1986,Doktor,Geschieden,66476.0,0,1,07-03-2023,99,0,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0
9826,1982,Doktor,Ledig,86857.0,0,0,12-09-2022,96,0,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,1
1501,1992,Doktor,Verheiratet,160803.0,0,0,04-08-2022,21,0,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0
10767,1999,Doktor,Zusammenlebend,77845.0,0,0,16-05-2024,40,0,760,40,480,0,40,26,1,3,5,12,1,1,0,0,0,1,0
7279,1979,Doktor,Zusammenlebend,69476.0,0,0,30-09-2023,3,0,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0
7230,1970,Doktor,Geschieden,50611.0,0,1,04-10-2022,98,0,459,0,24,6,0,4,6,4,5,7,6,0,0,0,1,0,1
143,1980,Hochschulabschluss,Ledig,61209.0,0,0,25-08-2023,73,0,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0
450,1968,Master,Zusammenlebend,42315.0,0,1,12-07-2023,90,0,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0
9316,1962,Grundbildung,Zusammenlebend,13084.0,0,0,02-11-2023,29,0,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0
6379,1959,Master,Verwitwet,47570.0,1,1,29-05-2023,3,0,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,1
9239,1971,Master,Verheiratet,61923.0,0,2,26-07-2023,94,0,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0
8315,2005,Hochschulabschluss,Ledig,34824.0,0,0,26-03-2024,65,0,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0
2868,1959,Doktor,Ledig,26518.0,1,1,08-04-2023,33,0,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1
10888,1971,Hochschulabschluss,Ledig,45938.0,0,0,03-11-2023,46,0,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0
1277,1970,Hochschulabschluss,Zusammenlebend,78468.0,0,0,09-04-2024,29,0,434,22,388,104,22,34,1,10,7,10,4,1,0,0,0,0,0
9977,1983,Hochschulabschluss,Geschieden,78901.0,0,1,17-09-2023,99,0,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0
10196,1988,Hochschulabschluss,Verheiratet,71427.0,2,0,12-03-2024,26,0,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0
6384,1988,Hochschulabschluss,Geschieden,71022.0,0,1,11-02-2024,30,0,909,12,278,0,12,242,3,5,2,11,8,0,0,1,0,0,0
8029,1998,Master,Ledig,90247.0,0,0,29-04-2024,27,0,1184,32,352,21,16,16,1,3,4,7,1,1,0,0,1,1,1
968,1978,Master,Geschieden,41335.0,1,0,26-12-2023,24,0,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0
6988,1996,Hochschulabschluss,Verheiratet,71952.0,1,0,10-01-2023,93,0,656,80,455,52,107,93,2,8,4,8,4,0,0,1,0,1,0
4472,1980,Doktor,Geschieden,35682.0,1,0,27-06-2024,34,0,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0
6991,1961,Hochschulabschluss,Geschieden,43185.0,0,1,10-04-2023,88,0,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0
3336,1958,Doktor,Zusammenlebend,66375.0,0,1,21-11-2023,96,0,712,0,45,0,0,191,3,2,4,5,7,0,0,1,0,0,0
4301,1981,Master,Verheiratet,35178.0,1,0,10-01-2023,10,0,23,1,13,2,2,18,1,1,1,2,7,0,0,1,0,0,1
1940,1996,Hochschulabschluss,Verheiratet,25252.0,1,0,12-07-2023,26,0,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0
1272,1975,Master,Ledig,55250.0,0,1,21-10-2022,49,0,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0
1388,1985,Hochschulabschluss,Ledig,33249.0,1,0,20-02-2023,11,0,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0
1044,1963,Hochschulabschluss,Zusammenlebend,58398.0,0,0,14-05-2023,44,0,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0
6969,1992,Hochschulabschluss,Zusammenlebend,50272.0,1,0,07-08-2023,75,0,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0
10479,1985,Doktor,Verheiratet,76618.0,0,0,07-12-2022,64,0,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0
3619,1970,Zweiter Studienzyklus,Geschieden,87305.0,0,0,23-09-2022,19,0,345,25,501,63,138,80,1,5,3,8,2,0,0,0,0,1,1
1715,1988,Hochschulabschluss,Zusammenlebend,25851.0,1,0,11-02-2023,45,0,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0
10159,1980,Hochschulabschluss,Geschieden,58710.0,0,1,31-03-2023,77,0,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0
1463,1968,Hochschulabschluss,Ledig,45160.0,1,1,29-03-2024,9,0,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0
5114,1975,Master,Verheiratet,74806.0,0,1,19-12-2022,1,0,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0
4990,1964,Hochschulabschluss,Verheiratet,59111.0,0,0,02-05-2023,90,0,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0
4329,1994,Doktor,Verheiratet,18988.0,1,0,23-05-2024,43,0,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0
10936,1975,Hochschulabschluss,Verheiratet,72190.0,0,0,13-02-2023,79,0,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0
4692,1986,Hochschulabschluss,Verheiratet,7500.0,1,0,01-08-2022,19,0,7,0,12,13,7,32,5,4,1,2,9,0,0,1,0,0,1
7212,1976,Hochschulabschluss,Verheiratet,44794.0,0,1,08-06-2024,99,0,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0
6086,1965,Hochschulabschluss,Verheiratet,80395.0,0,0,23-11-2023,62,0,445,25,706,80,76,48,1,6,5,12,2,1,0,0,0,0,0
437,1986,Master,Geschieden,75012.0,0,0,25-01-2024,41,0,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0
11171,1975,Master,Verheiratet,56962.0,2,1,11-10-2023,60,0,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0
11101,2001,Hochschulabschluss,Zusammenlebend,89891.0,0,0,15-04-2023,17,0,412,22,132,59,28,183,1,11,6,8,4,0,0,0,0,1,0
5329,1959,Doktor,Geschieden,35946.0,1,1,27-09-2023,24,0,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0
610,1963,Doktor,Zusammenlebend,53593.0,1,1,07-08-2022,60,0,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0
9384,1988,Hochschulabschluss,Verheiratet,66373.0,1,1,12-06-2023,57,0,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0
5956,1958,Doktor,Geschieden,45072.0,1,2,16-10-2023,74,0,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0
10430,1983,Hochschulabschluss,Geschieden,89694.0,1,1,09-10-2023,22,0,1126,28,211,37,28,42,3,4,3,4,5,1,0,0,1,1,0
7875,1959,Hochschulabschluss,Verheiratet,72025.0,0,0,29-04-2024,46,0,967,0,617,43,50,0,1,4,8,13,2,1,0,0,1,1,1
7072,1983,Hochschulabschluss,Verheiratet,67432.0,0,1,29-03-2023,69,0,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0
6255,1962,Master,Zusammenlebend,70545.0,0,1,03-06-2024,29,0,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0
6516,1999,Grundbildung,Verheiratet,17487.0,1,0,18-03-2023,37,0,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0
5564,1979,Hochschulabschluss,Zusammenlebend,62882.0,0,1,09-08-2022,26,0,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0
5682,1963,Doktor,Ledig,64108.0,0,1,23-03-2023,8,0,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0
7458,1966,Master,Zusammenlebend,34941.0,1,1,06-03-2023,26,0,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0
5237,1960,Doktor,Ledig,48767.0,1,2,01-01-2024,79,0,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0
7761,1988,Zweiter Studienzyklus,Zusammenlebend,38702.0,1,0,01-08-2023,71,0,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0
5278,1974,Hochschulabschluss,Verheiratet,82224.0,0,0,25-01-2024,83,0,307,26,360,138,31,40,1,6,9,5,3,1,0,0,0,0,0
3560,1962,Hochschulabschluss,Zusammenlebend,83844.0,0,0,12-05-2023,57,0,901,31,345,75,31,191,1,4,4,11,1,0,0,0,0,1,0
7235,1985,Zweiter Studienzyklus,Verheiratet,17003.0,1,0,09-12-2023,37,0,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0
10548,2005,Hochschulabschluss,Ledig,71163.0,0,0,09-03-2024,30,0,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0
2281,1980,Hochschulabschluss,Ledig,33697.0,1,0,15-09-2023,34,0,4,3,7,0,3,11,1,1,0,2,7,0,0,1,0,0,0
4073,1964,Zweiter Studienzyklus,Verheiratet,63564.0,0,0,29-01-2024,0,0,769,80,252,15,34,65,1,10,10,7,6,0,0,1,0,0,1
6974,1982,Doktor,Zusammenlebend,83443.0,0,0,31-12-2023,89,0,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0
7938,1968,Doktor,Zusammenlebend,51518.0,0,1,03-10-2023,92,0,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0
7094,1985,Hochschulabschluss,Verwitwet,58330.0,0,1,25-12-2023,87,0,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0
3667,1979,Hochschulabschluss,Verheiratet,80952.0,0,0,28-02-2023,20,0,778,178,689,41,27,44,1,8,5,11,8,1,0,0,1,1,1
7723,1989,Hochschulabschluss,Zusammenlebend,75507.0,0,0,02-05-2024,56,0,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0
3870,1988,Zweiter Studienzyklus,Zusammenlebend,63855.0,0,0,09-02-2023,28,0,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0
4012,1982,Doktor,Zusammenlebend,62220.0,0,1,11-08-2022,55,0,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,1
5909,1974,Hochschulabschluss,Verheiratet,58512.0,0,1,19-09-2023,25,0,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0
10470,1989,Master,Verheiratet,40662.0,1,0,15-03-2023,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0
6488,1969,Doktor,Verheiratet,38829.0,0,1,06-04-2024,86,0,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0
10270,1991,Zweiter Studienzyklus,Verheiratet,35523.0,1,0,03-10-2023,8,0,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0
6887,1977,Hochschulabschluss,Ledig,79146.0,1,1,24-04-2024,33,0,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0
6406,1998,Master,Verheiratet,78285.0,0,0,28-10-2023,13,0,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0
7573,1988,Doktor,Ledig,31626.0,1,0,10-05-2023,12,0,39,1,9,2,1,34,1,2,1,2,7,0,0,1,0,0,1
4508,1962,Hochschulabschluss,Ledig,75127.0,0,0,22-05-2024,92,0,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0
221,1965,Hochschulabschluss,Verheiratet,48726.0,0,1,27-04-2023,90,0,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0
5331,1987,Hochschulabschluss,Verheiratet,74985.0,0,0,11-09-2022,8,0,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0
1911,1997,Hochschulabschluss,Zusammenlebend,67430.0,0,0,05-09-2022,6,0,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0
20,1975,Zweiter Studienzyklus,Verheiratet,46891.0,0,1,01-09-2023,91,0,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0
8786,1966,Master,Verheiratet,62058.0,0,1,26-05-2023,52,0,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0
10582,1989,Hochschulabschluss,Verheiratet,72063.0,0,1,03-07-2023,3,0,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0
1915,1961,Doktor,Verheiratet,78939.0,0,0,12-12-2023,57,0,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0
8897,1975,Hochschulabschluss,Ledig,42720.0,1,1,24-04-2023,9,0,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,1
2371,1982,Hochschulabschluss,Verheiratet,33622.0,1,1,13-04-2023,22,0,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0
4303,1967,Doktor,Zusammenlebend,6835.0,0,1,08-12-2022,76,0,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0
6825,1963,Hochschulabschluss,Zusammenlebend,41452.0,1,1,06-03-2023,86,0,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0
1072,1975,Doktor,Ledig,40760.0,0,1,30-08-2023,64,0,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0
4964,1968,Doktor,Zusammenlebend,74250.0,0,0,26-01-2024,90,0,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0
2461,1965,Master,Ledig,51124.0,1,1,18-12-2023,79,0,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0
10736,1981,Hochschulabschluss,Ledig,72258.0,0,1,12-09-2023,28,0,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0
3194,1984,Doktor,Ledig,71466.0,0,0,05-04-2024,86,0,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0
10839,1986,Hochschulabschluss,Zusammenlebend,36283.0,1,1,14-04-2024,42,0,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0
49,1980,Hochschulabschluss,Ledig,20587.0,1,0,11-05-2024,39,0,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0
4290,1982,Hochschulabschluss,Verheiratet,30467.0,1,0,19-03-2024,8,0,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0
10219,1982,Hochschulabschluss,Zusammenlebend,31590.0,1,0,18-06-2023,40,0,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0
4211,1996,Grundbildung,Verheiratet,20425.0,1,0,29-10-2022,5,0,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0
1135,1970,Master,Zusammenlebend,17144.0,1,1,15-02-2024,96,0,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0
6299,1978,Doktor,Geschieden,42564.0,0,1,02-01-2023,28,0,324,48,186,39,18,198,6,6,8,4,7,0,0,1,0,0,1
10846,1988,Master,Verheiratet,43783.0,1,0,29-05-2024,22,0,327,9,125,25,4,139,6,7,1,8,7,0,0,1,0,0,0
347,1986,Hochschulabschluss,Geschieden,40780.0,0,1,08-09-2022,30,0,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0
6543,1955,Master,Zusammenlebend,62847.0,0,0,15-01-2023,45,0,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0
10446,1967,Doktor,Verheiratet,82017.0,0,0,07-11-2022,58,0,184,23,446,30,23,23,1,5,4,7,2,1,0,0,1,1,1
3479,1960,Hochschulabschluss,Ledig,16813.0,0,0,19-07-2023,49,0,4,8,11,12,2,13,1,2,0,3,7,0,0,1,0,0,0
11075,1988,Hochschulabschluss,Verheiratet,51267.0,1,1,29-10-2023,37,0,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0
4442,1971,Hochschulabschluss,Ledig,46524.0,0,1,05-04-2023,70,0,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0
199,1972,Master,Ledig,45183.0,0,0,20-01-2023,33,0,219,3,60,12,9,12,1,4,1,7,7,0,0,0,1,0,0
6722,1964,Doktor,Verheiratet,70421.0,0,1,28-06-2024,98,0,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0
796,1975,Zweiter Studienzyklus,Geschieden,60161.0,0,1,23-10-2022,17,0,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0
3749,1983,Hochschulabschluss,Zusammenlebend,73926.0,0,0,02-03-2023,54,0,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0
8523,1978,Hochschulabschluss,Verheiratet,19329.0,1,0,14-12-2023,39,0,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0
310,1980,Master,Verheiratet,61872.0,0,1,13-12-2023,81,0,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0
8629,1966,Hochschulabschluss,Verwitwet,46984.0,1,1,26-03-2023,71,0,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0
236,1961,Hochschulabschluss,Verheiratet,34838.0,1,1,19-01-2023,62,0,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0
9930,1954,Doktor,Ledig,82716.0,0,0,05-11-2023,8,0,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0
3483,1968,Hochschulabschluss,Verheiratet,48192.0,0,0,06-04-2023,76,0,1039,43,204,153,58,29,3,2,8,12,8,1,1,0,1,0,1
4599,1986,Master,Verheiratet,49681.0,0,2,04-11-2023,66,0,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0
7326,1981,Master,Verheiratet,56850.0,0,1,23-03-2024,83,0,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0
7352,1967,Hochschulabschluss,Verheiratet,55267.0,0,1,21-10-2023,28,0,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0
2350,1982,Hochschulabschluss,Verheiratet,59666.0,1,1,22-03-2023,87,0,623,53,178,23,17,133,7,3,2,8,8,0,0,0,1,0,0
9145,1982,Hochschulabschluss,Ledig,72504.0,0,1,06-04-2023,43,0,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0
2964,1991,Hochschulabschluss,Verheiratet,26872.0,0,0,16-10-2023,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0
5585,1982,Hochschulabschluss,Ledig,21359.0,1,0,20-04-2023,1,0,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,1
9687,1985,Hochschulabschluss,Ledig,73170.0,0,0,31-05-2024,1,0,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0
3732,1965,Master,Verheiratet,52750.0,0,1,04-02-2023,72,0,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0
6303,1996,Doktor,Zusammenlebend,91820.0,0,0,23-11-2023,72,0,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0
11176,1980,Doktor,Zusammenlebend,65968.0,0,1,12-05-2024,12,0,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0
2986,1986,Hochschulabschluss,Verheiratet,30772.0,1,1,12-03-2024,89,0,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0
7462,1964,Hochschulabschluss,Ledig,22507.0,0,0,24-11-2022,67,0,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0
3900,1982,Hochschulabschluss,Verheiratet,65685.0,0,1,29-03-2024,54,0,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0
7034,1988,Zweiter Studienzyklus,Verheiratet,25804.0,1,0,01-09-2023,34,0,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0
9493,1990,Doktor,Ledig,76412.0,0,0,05-05-2023,15,0,840,53,804,23,71,17,1,5,4,8,3,1,0,0,0,1,1
1143,1982,Hochschulabschluss,Verheiratet,22063.0,1,0,08-08-2023,43,0,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0
1,1971,Hochschulabschluss,Ledig,57091.0,0,0,15-06-2024,0,0,464,5,64,7,0,37,1,7,3,7,5,0,1,0,0,0,1
3855,1973,Hochschulabschluss,Verheiratet,22419.0,0,0,18-04-2023,74,0,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0
5536,1969,Hochschulabschluss,Zusammenlebend,87771.0,0,1,22-05-2023,61,0,1492,38,287,50,57,33,1,5,10,4,6,1,1,0,1,1,1
5989,1969,Zweiter Studienzyklus,Geschieden,78353.0,0,1,16-04-2023,51,0,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0
9499,1964,Hochschulabschluss,Verheiratet,93404.0,1,2,07-05-2023,97,0,1279,15,287,20,0,15,3,3,4,7,5,0,0,0,1,1,0
6768,1972,Hochschulabschluss,Geschieden,37859.0,1,2,12-01-2023,75,0,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0
2150,1968,Doktor,Verwitwet,80995.0,0,1,11-05-2023,83,0,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0
6646,1994,Hochschulabschluss,Zusammenlebend,16529.0,1,0,01-03-2024,23,0,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0
4887,1986,Doktor,Geschieden,55412.0,1,1,22-11-2023,65,0,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0
8560,2002,Hochschulabschluss,Ledig,48789.0,0,0,10-09-2022,94,0,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0
3321,1977,Doktor,Zusammenlebend,56575.0,0,2,05-05-2023,42,0,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0
11003,1990,Zweiter Studienzyklus,Zusammenlebend,25130.0,1,0,02-10-2023,10,0,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0
10402,1977,Hochschulabschluss,Verheiratet,35441.0,1,1,14-02-2023,94,0,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0
9904,1966,Hochschulabschluss,Verheiratet,71391.0,0,1,29-03-2023,50,0,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0
6141,1982,Master,Ledig,49494.0,1,0,25-04-2023,46,0,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0
5687,1990,Hochschulabschluss,Geschieden,81702.0,0,0,23-09-2022,98,0,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0
10856,1990,Zweiter Studienzyklus,Ledig,45889.0,0,1,02-07-2023,42,0,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0
5121,1987,Hochschulabschluss,Ledig,56628.0,0,1,21-03-2024,30,0,479,5,82,7,17,171,2,7,6,5,5,0,0,1,0,0,0
4186,1960,Hochschulabschluss,Zusammenlebend,34026.0,1,1,05-08-2023,11,0,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0
368,1984,Hochschulabschluss,Verheiratet,40049.0,0,1,29-11-2022,61,0,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0
3312,1998,Hochschulabschluss,Ledig,34176.0,1,0,12-05-2024,12,0,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0
11121,1991,Hochschulabschluss,Verheiratet,19419.0,1,0,10-11-2022,76,0,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0
5332,1970,Zweiter Studienzyklus,Verheiratet,82504.0,0,0,27-07-2023,2,0,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0
5848,1980,Hochschulabschluss,Zusammenlebend,81205.0,0,0,13-01-2024,43,0,724,74,929,97,55,130,1,5,6,7,2,0,1,1,0,1,1
10343,2001,Zweiter Studienzyklus,Ledig,61618.0,0,0,29-09-2022,27,0,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0
5935,1966,Master,Ledig,55284.0,0,1,24-12-2022,60,0,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0
2895,1973,Hochschulabschluss,Ledig,49980.0,0,1,23-10-2023,79,0,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0
10262,1990,Hochschulabschluss,Verheiratet,15072.0,2,0,10-05-2023,96,0,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0
7848,1984,Hochschulabschluss,Ledig,49166.0,0,1,13-06-2023,17,0,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0
9477,1964,Doktor,Verheiratet,65324.0,0,1,11-01-2024,0,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0
4856,1967,Zweiter Studienzyklus,Verheiratet,82347.0,0,0,06-11-2022,38,0,556,54,845,202,133,63,1,7,7,10,3,1,0,1,0,0,0
7186,1976,Doktor,Zusammenlebend,30843.0,1,1,26-05-2024,43,0,24,0,2,0,0,9,2,1,1,2,5,0,0,1,0,0,0
5794,1984,Doktor,Verheiratet,46374.0,0,1,17-03-2024,1,0,408,0,21,0,0,17,3,7,1,7,8,1,0,0,1,0,1
1456,1989,Hochschulabschluss,Ledig,60474.0,0,1,01-04-2023,25,0,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0
4877,1983,Master,Verheiratet,38576.0,0,1,04-03-2024,2,0,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0
425,1995,Hochschulabschluss,Verheiratet,55357.0,2,0,19-02-2023,66,0,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0
